,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acetato,Acrilico,Alpaca,Altre_fibre,Carta,Cashmere,Cotone,Cuoio,Elastan,Fibra_metallizzata,Lana,Lino,Lyocell,Modacrilico,Modal,Pelo_di_yak,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Coppie
484,0,abiti,Vestiti,H&M,abito a sottoveste in satin,22.99,8.99,"Poliestere 97%, Elastan 3%",Beige,3556,https://www2.hm.com/it_it/productpage.1074745001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
485,0,abiti,Vestiti,H&M,abito a costine,14.99,5.99,"Poliestere 94%, Elastan 6%",Nero,3562,https://www2.hm.com/it_it/productpage.1012906001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
486,0,abiti,Vestiti,H&M,abito a costine,14.99,10.99,"Poliestere 94%, Elastan 6%",Giallo,3562,https://www2.hm.com/it_it/productpage.1012906001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
487,0,abiti,Vestiti,H&M,abito con scollo a v e dettaglio ad anello,19.99,9.99,"Viscosa 98%, Elastan 2%",Giallo,3568,https://www2.hm.com/it_it/productpage.1087720005.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Elastan/Viscosa
488,0,abiti,Vestiti,H&M,abito con scollo a v e dettaglio ad anello,19.99,Null,"Viscosa 99%, Elastan 1%",Nero,3568,https://www2.hm.com/it_it/productpage.1087720005.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Elastan/Viscosa
489,0,abiti,Vestiti,H&M,abito corto in cotone,29.99,13.99,"Esterno: Cotone 98%, Poliestere 2%,Fodera interna: Poliestere 100%",Nero,3582,https://www2.hm.com/it_it/productpage.1005562001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
490,0,abiti,Vestiti,H&M,abito corto in cotone,29.99,8.99,"Imbottitura: Poliestere 100%,Esterno: Poliammide 100%,Fodera interna: Poliestere 100%",Bianco,3582,https://www2.hm.com/it_it/productpage.1005562001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,Poliammide/Poliestere
491,0,abiti,Vestiti,H&M,abito in jersey a costine,12.99,Null,"Cotone 95%, Elastan 5%",Nero,3584,https://www2.hm.com/it_it/productpage.1081918001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
492,0,abiti,Vestiti,H&M,abito in jersey a costine,12.99,Null,"Cotone 95%, Elastan 5%",Beige,3584,https://www2.hm.com/it_it/productpage.1081918001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
493,0,abiti,Vestiti,H&M,abito drappeggiato,19.99,Null,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 92%, Elastan 8%",Nero,3586,https://www2.hm.com/it_it/productpage.1065968009.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
494,0,abiti,Vestiti,H&M,abito drappeggiato,19.99,13.99,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 92%, Elastan 8%",Giallo,3586,https://www2.hm.com/it_it/productpage.1065968009.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
495,0,abiti,Vestiti,H&M,abito drappeggiato,19.99,Null,"Poliestere 98%, Elastan 2%",Nero,3586,https://www2.hm.com/it_it/productpage.1065968009.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
496,0,abiti,Vestiti,H&M,chemisier in denim senza maniche,29.99,Null,"Cotone 99%, Elastan 1%",Blu,3598,https://www2.hm.com/it_it/productpage.1084292001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
497,0,abiti,Vestiti,H&M,chemisier in denim senza maniche,29.99,12.99,"Cotone 99%, Elastan 1%",Nero,3598,https://www2.hm.com/it_it/productpage.1084292001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
498,0,abiti,Vestiti,H&M,miniabito con sezione cut-out,29.99,20.99,"Viscosa 98%, Elastan 2%",Nero,3600,https://www2.hm.com/it_it/productpage.1081902002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Elastan/Viscosa
499,0,abiti,Vestiti,H&M,miniabito con sezione cut-out,29.99,8.99,"Viscosa 98%, Elastan 2%",Arancione,3600,https://www2.hm.com/it_it/productpage.1081902002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Elastan/Viscosa
500,0,abiti,Vestiti,H&M,miniabito con sezione cut-out,29.99,20.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 72%, Fibra metallizzata 28%",Rosso,3600,https://www2.hm.com/it_it/productpage.1081902002.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Fibra_metallizzata/Poliestere
501,0,abiti,Vestiti,H&M,miniabito con sezione cut-out,29.99,Null,"Esterno: Poliestere 82%, Fibra metallizzata 18%,Fodera interna: Poliestere 100%",Grigio,3600,https://www2.hm.com/it_it/productpage.1081902002.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Fibra_metallizzata/Poliestere
502,0,abiti,Vestiti,H&M,abito aderente,19.99,7.99,"Cotone 98%, Elastan 2%",Marrone,3621,https://www2.hm.com/it_it/productpage.1036837010.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
503,0,abiti,Vestiti,H&M,abito aderente,19.99,6.99,"Cotone 98%, Elastan 2%",Nero,3621,https://www2.hm.com/it_it/productpage.1036837010.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
504,0,abiti,Vestiti,H&M,abito aderente,19.99,Null,"Cotone 98%, Elastan 2%",Verde,3621,https://www2.hm.com/it_it/productpage.1036837010.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
505,0,abiti,Vestiti,H&M,abito halterneck in cotone,9.99,4.99,"Cotone 95%, Elastan 5%",Nero,3630,https://www2.hm.com/it_it/productpage.1033202007.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
506,0,abiti,Vestiti,H&M,abito halterneck in cotone,9.99,3.99,"Cotone 95%, Elastan 5%",Beige,3630,https://www2.hm.com/it_it/productpage.1033202007.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
507,0,abiti,Vestiti,H&M,abito halterneck in cotone,9.99,4.99,"Cotone 95%, Elastan 5%",Rosa,3630,https://www2.hm.com/it_it/productpage.1033202007.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
508,0,abiti,Vestiti,H&M,abito bodycon a costine,14.99,Null,"Poliestere 66%, Fibra metallizzata 34%",Giallo,3638,https://www2.hm.com/it_it/productpage.1049256007.html,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Fibra_metallizzata/Poliestere
509,0,abiti,Vestiti,H&M,abito in satin con frange,34.99,Null,"Poliestere 53%, Viscosa 47%",Nero,3642,https://www2.hm.com/it_it/productpage.1111511001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Poliestere/Viscosa
510,0,abiti,Vestiti,H&M,abito svasato in jersey,14.99,Null,"Poliestere 95%, Elastan 5%",Nero,3655,https://www2.hm.com/it_it/productpage.1079414001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
511,0,abiti,Vestiti,H&M,abito svasato in jersey,14.99,Null,"Poliestere 95%, Elastan 5%",Rosso,3655,https://www2.hm.com/it_it/productpage.1079414001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
512,0,abiti,Vestiti,H&M,abito corto in jersey,12.99,Null,"Fodera interna: Poliestere 5%,Esterno: Poliestere 95%, Elastan 5%",Nero,3662,https://www2.hm.com/it_it/productpage.1086584001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
513,0,abiti,Vestiti,H&M,abito corto in jersey,12.99,Null,"Fodera interna: Poliestere 5%,Esterno: Poliestere 95%, Elastan 5%",Rosso,3662,https://www2.hm.com/it_it/productpage.1086584001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
514,0,abiti,Vestiti,H&M,abito corto in jersey,12.99,Null,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 5%",Verde,3662,https://www2.hm.com/it_it/productpage.1086584001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
515,0,abiti,Vestiti,H&M,abito in jersey modello halter,14.99,6.99,"Esterno: Poliestere 96%, Elastan 4%,Fodera interna: Poliestere 92%, Elastan 8%",Nero,3668,https://www2.hm.com/it_it/productpage.1049615001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
516,0,abiti,Vestiti,H&M,abito in jersey modello halter,14.99,Null,"Esterno: Poliestere 92%, Elastan 8%,Fodera interna: Poliestere 92%, Elastan 8%",Arancione,3668,https://www2.hm.com/it_it/productpage.1049615001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
517,0,abiti,Vestiti,H&M,abito in jersey modello halter,14.99,7.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 93%, Elastan 7%",Bianco,3668,https://www2.hm.com/it_it/productpage.1049615001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
518,0,abiti,Vestiti,H&M,abito aderente con paillettes,24.99,Null,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 100%",Beige,3669,https://www2.hm.com/it_it/productpage.1095495001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
519,0,abiti,Vestiti,H&M,abito bodycon a costine,9.99,Null,"Cotone 95%, Elastan 5%",Nero,3670,https://www2.hm.com/it_it/productpage.1031515001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
520,0,abiti,Vestiti,H&M,abito bodycon a costine,9.99,3.99,"Cotone 95%, Elastan 5%",Grigio,3670,https://www2.hm.com/it_it/productpage.1031515001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
521,0,abiti,Vestiti,H&M,abito bodycon a costine,9.99,Null,"Cotone 95%, Elastan 5%",Marrone,3670,https://www2.hm.com/it_it/productpage.1031515001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
522,0,abiti,Vestiti,H&M,abito in cotone,9.99,3.99,"Cotone 95%, Elastan 5%",Nero,3674,https://www2.hm.com/it_it/productpage.1031516001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
523,0,abiti,Vestiti,H&M,abito in cotone,9.99,3.99,"Cotone 95%, Elastan 5%",Rosa,3674,https://www2.hm.com/it_it/productpage.1031516001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
524,0,abiti,Vestiti,H&M,abito in cotone,9.99,3.99,"Cotone 95%, Elastan 5%",Verde,3674,https://www2.hm.com/it_it/productpage.1031516001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
525,0,abiti,Vestiti,H&M,abito in cotone,9.99,Null,"Cotone 95%, Elastan 5%",Ciano,3674,https://www2.hm.com/it_it/productpage.1031516001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
526,0,abiti,Vestiti,H&M,abito in cotone,9.99,4.99,"Cotone 95%, Elastan 5%",Verde,3674,https://www2.hm.com/it_it/productpage.1031516001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
527,0,abiti,Vestiti,H&M,abito in jersey effetto uncinetto,14.99,10.99,"Esterno: Poliestere 97%, Elastan 3%,Fodera interna: Poliestere 93%, Elastan 7%",Nero,3694,https://www2.hm.com/it_it/productpage.1065281003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
528,0,abiti,Vestiti,H&M,abito in jersey effetto uncinetto,14.99,10.99,"Fodera interna: Poliestere 93%, Elastan 7%,Esterno: Poliestere 97%, Elastan 3%",Marrone,3694,https://www2.hm.com/it_it/productpage.1065281003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
529,0,abiti,Vestiti,H&M,abito in jersey effetto uncinetto,14.99,10.99,"Fodera interna: Poliestere 93%, Elastan 7%,Esterno: Poliestere 97%, Elastan 3%",Blu,3694,https://www2.hm.com/it_it/productpage.1065281003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
530,0,abiti,Vestiti,H&M,abito halterneck,15.99,Null,"Poliestere 96%, Elastan 4%",Nero,3695,https://www2.hm.com/it_it/productpage.1049129003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
531,0,abiti,Vestiti,H&M,abito halterneck,15.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 97%, Elastan 3%",Marrone,3695,https://www2.hm.com/it_it/productpage.1049129003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
532,0,abiti,Vestiti,H&M,abito halterneck,15.99,Null,"Poliestere 97%, Elastan 3%",Bianco,3695,https://www2.hm.com/it_it/productpage.1049129003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
533,0,abiti,Vestiti,H&M,abito halterneck,15.99,10.99,"Fodera e soletta: Poliestere 100%,Esterno: Poliestere 97%, Elastan 3%",Giallo,3695,https://www2.hm.com/it_it/productpage.1049129003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
534,0,abiti,Vestiti,H&M,abito a bandeau,9.99,3.99,"Cotone 97%, Elastan 3%",Blu,3701,https://www2.hm.com/it_it/productpage.1065283004.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
535,0,abiti,Vestiti,H&M,abito aderente scollo halter,4.99,1.99,"Cotone 95%, Elastan 5%",Beige,3720,https://www2.hm.com/it_it/productpage.1079531003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
536,0,abiti,Vestiti,H&M,abito con sangallo,22.99,Null,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 100%",Bianco,3730,https://www2.hm.com/it_it/productpage.1081262001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
537,0,abiti,Vestiti,H&M,abito con sangallo,22.99,13.99,"Esterno: Poliestere 95%, Elastan 5%,Fodera interna: Poliestere 100%",Nero,3730,https://www2.hm.com/it_it/productpage.1081262001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
538,0,abiti,Vestiti,H&M,abito a sottoveste lucido,19.99,Null,"Poliestere 94%, Elastan 6%",Blu,3733,https://www2.hm.com/it_it/productpage.1118873003.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
539,0,abiti,Vestiti,H&M,abito in jersey a costine,9.99,2.99,"Poliestere 91%, Elastan 9%",Grigio,3750,https://www2.hm.com/it_it/productpage.0963242002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
540,0,abiti,Vestiti,H&M,abito in jersey a costine,9.99,5.99,"Poliestere 91%, Elastan 9%",Bianco,3750,https://www2.hm.com/it_it/productpage.0963242002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
541,0,abiti,Vestiti,H&M,abito in jersey a costine,9.99,Null,"Poliestere 91%, Elastan 9%",Viola,3750,https://www2.hm.com/it_it/productpage.0963242002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
542,0,abiti,Vestiti,H&M,abito in jersey a costine,9.99,Null,"Poliestere 91%, Elastan 9%",Marrone,3750,https://www2.hm.com/it_it/productpage.0963242002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
543,0,abiti,Vestiti,H&M,abito aderente in jersey,12.99,Null,"Cotone 95%, Elastan 5%",Rosa,3752,https://www2.hm.com/it_it/productpage.1047087003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
544,0,abiti,Vestiti,H&M,abito aderente in jersey,12.99,5.99,"Cotone 95%, Elastan 5%",Verde,3752,https://www2.hm.com/it_it/productpage.1047087003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
545,0,abiti,Vestiti,H&M,abito aderente in jersey,12.99,5.99,"Cotone 95%, Elastan 5%",Ciano,3752,https://www2.hm.com/it_it/productpage.1047087003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
546,0,abiti,Vestiti,H&M,abito in mesh,19.99,Null,"Poliestere 90%, Elastan 10%",Nero,3754,https://www2.hm.com/it_it/productpage.1077170001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
547,0,abiti,Vestiti,H&M,abito a sottoveste in jersey a coste,15.99,Null,"Poliestere 90%, Elastan 10%",Arancione,3765,https://www2.hm.com/it_it/productpage.1077274002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
548,0,abiti,Vestiti,H&M,abito a costine con pizzo,14.99,Null,"Cotone 92%, Elastan 8%",Grigio,3778,https://www2.hm.com/it_it/productpage.1085580001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
549,0,abiti,Vestiti,H&M,abito a costine con pizzo,14.99,Null,"Cotone 92%, Elastan 8%",Blu,3778,https://www2.hm.com/it_it/productpage.1085580001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
550,0,abiti,Vestiti,H&M,abito a costine con pizzo,14.99,Null,"Cotone 92%, Elastan 8%",Beige,3778,https://www2.hm.com/it_it/productpage.1085580001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
551,0,abiti,Vestiti,H&M,abito a costine con pizzo,14.99,Null,"Cotone 92%, Elastan 8%",Nero,3778,https://www2.hm.com/it_it/productpage.1085580001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
552,0,abiti,Vestiti,H&M,abito-blazer cut-out senza maniche,34.99,14.99,"Esterno: Viscosa 72%, Poliestere 28%,Fodera interna: Poliestere 100%",Bianco,3787,https://www2.hm.com/it_it/productpage.1080848001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Poliestere/Viscosa
553,0,abiti,Vestiti,H&M,abito aderente,9.99,3.99,"Fodera interna: Poliestere 93%, Elastan 7%,Esterno: Poliestere 94%, Elastan 6%",Nero,3790,https://www2.hm.com/it_it/productpage.0967661002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
554,0,abiti,Vestiti,H&M,abito in felpa con cappuccio,14.99,5.99,"Esterno: Cotone 60%, Poliestere 40%",Giallo,3795,https://www2.hm.com/it_it/productpage.1002629004.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
555,0,abiti,Vestiti,H&M,abito cut-out in cotone,14.99,4.99,"Cotone 95%, Elastan 5%",Nero,3802,https://www2.hm.com/it_it/productpage.1033201005.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
556,0,abiti,Vestiti,H&M,abito cut-out in cotone,14.99,4.99,"Cotone 95%, Elastan 5%",Grigio,3802,https://www2.hm.com/it_it/productpage.1033201005.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
557,0,abiti,Vestiti,H&M,abito cut-out in cotone,14.99,4.99,"Cotone 95%, Elastan 5%",Giallo,3802,https://www2.hm.com/it_it/productpage.1033201005.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
558,0,abiti,Vestiti,H&M,abito cut-out in cotone,14.99,5.99,"Cotone 95%, Elastan 5%",Verde,3802,https://www2.hm.com/it_it/productpage.1033201005.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
559,0,abiti,Vestiti,H&M,abito corto in cotone,19.99,Null,"Viscosa 80%, Lino 20%",Blu,3805,https://www2.hm.com/it_it/productpage.1032433003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Lino/Viscosa
560,0,abiti,Vestiti,H&M,abito in cotone,19.99,8.99,"Esterno: Lino 55%, Cotone 45%,Fodera interna: Cotone 100%",Giallo,3813,https://www2.hm.com/it_it/productpage.0988179006.html,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Lino
561,0,abiti,Vestiti,H&M,abito in spugna,17.99,Null,"Cotone 85%, Poliestere 15%",Rosa,3820,https://www2.hm.com/it_it/productpage.1073104001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
562,0,abiti,Vestiti,H&M,abito in spugna,17.99,Null,"Cotone 85%, Poliestere 15%",Blu,3820,https://www2.hm.com/it_it/productpage.1073104001.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Poliestere
563,0,abiti,Vestiti,H&M,abito halterneck,9.99,3.99,"Poliestere 99%, Elastan 1%",Beige,3856,https://www2.hm.com/it_it/productpage.1075021001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
564,0,abiti,Vestiti,H&M,abito halterneck,9.99,4.99,"Cotone 95%, Elastan 5%",Marrone,3856,https://www2.hm.com/it_it/productpage.1075021001.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
565,0,abiti,Vestiti,H&M,abito senza maniche con volant,44.99,Null,"Viscosa 55%, Cotone 45%",Nero,3872,https://www2.hm.com/it_it/productpage.1078059003.html,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Cotone/Viscosa
566,0,abiti,Vestiti,H&M,abito senza maniche con volant,44.99,Null,"Esterno: Cotone 99%, Elastan 1%,Fodera interna: Cotone 100%",Blu,3872,https://www2.hm.com/it_it/productpage.1078059003.html,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Cotone/Elastan
567,0,abiti,Vestiti,H&M,abito in jersey,9.99,Null,"Poliestere 92%, Elastan 8%",Nero,3877,https://www2.hm.com/it_it/productpage.0965350009.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Elastan/Poliestere
