,Unnamed: 0,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acrilico,Alluminio,Altre_fibre,Cashmere,Cotone,Cuoio,Lana,Lino,Lyocell,Modal,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Materiale
2283,2284,1,camicie,Magliette e Top,H&M,camicia in velluto regular fit,19.99,Null,Cotone 100%,Marrone,3506,https://www2.hm.com/it_it/productpage.0978298004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2284,2285,1,camicie,Magliette e Top,H&M,overshirt in velluto a coste oversize fit,29.99,Null,Cotone 100%,Grigio,3512,https://www2.hm.com/it_it/productpage.1058708002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2285,2286,1,camicie,Magliette e Top,H&M,overshirt in twill,29.99,Null,Cotone 100%,Blu,3523,https://www2.hm.com/it_it/productpage.1040133001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2286,2287,1,camicie,Altro,H&M,camicia bowling regular fit,19.99,Null,Viscosa 100%,Nero,3528,https://www2.hm.com/it_it/productpage.1039552001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
2287,2288,1,camicie,Altro,H&M,camicia bowling relaxed fit,19.99,Null,Cotone 100%,Giallo,3530,https://www2.hm.com/it_it/productpage.1088191001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2288,2289,1,camicie,Altro,H&M,camicia maniche corte regular fit,14.99,Null,Cotone 100%,Blu,3532,https://www2.hm.com/it_it/productpage.1041103003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2289,2290,1,camicie,Altro,H&M,camicia maniche corte regular fit,14.99,Null,Cotone 100%,Grigio,3532,https://www2.hm.com/it_it/productpage.1041103003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2290,2291,1,camicie,Altro,H&M,camicia bowling oversized fit fantasia,17.99,Null,Cotone 100%,Giallo,3534,https://www2.hm.com/it_it/productpage.1085322001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2291,2292,1,camicie,Altro,H&M,camicia bowling oversized fit fantasia,17.99,Null,Cotone 100%,Blu,3534,https://www2.hm.com/it_it/productpage.1085322001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2292,2293,1,camicie,Altro,H&M,camicia a maniche corte relaxed fit,12.99,Null,Cotone 100%,Bianco,3543,https://www2.hm.com/it_it/productpage.1028144007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2293,2294,1,camicie,Altro,H&M,camicia bowling in lyocell,19.99,Null,Lyocell 100%,Blu,3544,https://www2.hm.com/it_it/productpage.1077840002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lyocell
2294,2295,1,camicie,Altro,H&M,camicia bowling in lyocell,19.99,Null,Lyocell 100%,Giallo,3544,https://www2.hm.com/it_it/productpage.1077840002.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lyocell
2295,2296,1,camicie,Altro,H&M,camicia in cotone regular fit,14.99,Null,Cotone 100%,Blu,3546,https://www2.hm.com/it_it/productpage.0501620068.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2296,2297,1,camicie,Altro,H&M,camicia bowling regular fit in maglia sottile,39.99,Null,Cotone 100%,Grigio,3547,https://www2.hm.com/it_it/productpage.1034850002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2297,2298,1,felpe,Felpe,H&M,felpa con stampa relaxed fit,24.99,Null,Cotone 100%,Giallo,3569,https://www2.hm.com/it_it/productpage.1089317001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2298,2299,1,felpe,Felpe,H&M,felpa in cotone oversize fit,34.99,Null,Cotone 100%,Grigio,3593,https://www2.hm.com/it_it/productpage.1035203008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2299,2300,1,felpe,Felpe,H&M,felpa in cotone oversize fit,34.99,Null,Cotone 100%,Beige,3593,https://www2.hm.com/it_it/productpage.1035203008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2300,2301,1,felpe,Felpe,H&M,felpa in cotone oversize fit,34.99,Null,Cotone 100%,Giallo,3593,https://www2.hm.com/it_it/productpage.1035203008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2301,2302,1,felpe,Felpe,H&M,felpa in cotone oversize fit,34.99,Null,Cotone 100%,Rosso,3593,https://www2.hm.com/it_it/productpage.1035203008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2302,2303,1,felpe,Felpe,H&M,felpa in cotone oversize fit,34.99,Null,Cotone 100%,Viola,3593,https://www2.hm.com/it_it/productpage.1035203008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2303,2304,1,felpe,Felpe,H&M,felpa con cappuccio in cotone oversize fit,34.99,Null,Cotone 100%,Grigio,3599,https://www2.hm.com/it_it/productpage.1055141008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2304,2305,1,felpe,Felpe,H&M,felpa con cappuccio in cotone oversize fit,34.99,Null,Cotone 100%,Beige,3599,https://www2.hm.com/it_it/productpage.1055141008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2305,2306,1,felpe,Felpe,H&M,felpa con cappuccio in cotone oversize fit,34.99,Null,Cotone 100%,Giallo,3599,https://www2.hm.com/it_it/productpage.1055141008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2306,2307,1,felpe,Felpe,H&M,felpa con cappuccio in cotone oversize fit,34.99,Null,Cotone 100%,Rosso,3599,https://www2.hm.com/it_it/productpage.1055141008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2307,2308,1,felpe,Felpe,H&M,felpa con cappuccio in cotone oversize fit,34.99,Null,Cotone 100%,Viola,3599,https://www2.hm.com/it_it/productpage.1055141008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2308,2309,1,felpe,Felpe,H&M,felpa cappuccio relaxed fit,29.99,Null,Poliestere 100%,Nero,3610,https://www2.hm.com/it_it/productpage.1010210001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2309,2310,1,felpe,Felpe,H&M,felpa cappuccio relaxed fit,29.99,Null,Poliestere 100%,Beige,3610,https://www2.hm.com/it_it/productpage.1010210001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2310,2311,1,felpe,Felpe,H&M,felpa cappuccio relaxed fit,29.99,Null,Poliestere 100%,Grigio,3610,https://www2.hm.com/it_it/productpage.1010210001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2311,2312,1,felpe,Felpe,H&M,felpa con cerniera regular fit,19.99,Null,Cotone 100%,Nero,3623,https://www2.hm.com/it_it/productpage.0852614007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2312,2313,1,felpe,Felpe,H&M,felpa con cerniera regular fit,19.99,Null,Cotone 100%,Blu,3623,https://www2.hm.com/it_it/productpage.0852614007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2313,2314,1,felpe,Felpe,H&M,felpa con cappuccio regular fit,19.99,Null,Esterno: Cotone 100%,Nero,3624,https://www2.hm.com/it_it/productpage.0815092001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2314,2315,1,felpe,Felpe,H&M,felpa con cappuccio regular fit,19.99,Null,Esterno: Cotone 100%,Verde,3624,https://www2.hm.com/it_it/productpage.0815092001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2315,2316,1,felpe,Felpe,H&M,felpa con cappuccio regular fit,19.99,Null,Esterno: Cotone 100%,Grigio,3624,https://www2.hm.com/it_it/productpage.0815092001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2316,2317,1,felpe,Felpe,H&M,maglia in pelliccia di pile relaxed fit,34.99,Null,Poliestere 100%,Beige,3638,https://www2.hm.com/it_it/productpage.1027870001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2317,2318,1,felpe,Felpe,H&M,maglia in pelliccia di pile relaxed fit,34.99,Null,Poliestere 100%,Grigio,3638,https://www2.hm.com/it_it/productpage.1027870001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2318,2319,1,felpe,Felpe,H&M,felpa regular fit,29.99,Null,Poliestere 100%,Nero,3644,https://www2.hm.com/it_it/productpage.1014890001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2319,2320,1,felpe,Felpe,H&M,felpa regular fit,29.99,Null,Poliestere 100%,Giallo,3644,https://www2.hm.com/it_it/productpage.1014890001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2320,2321,1,felpe,Felpe,H&M,maglia in pellicciotto relaxed fit,34.99,Null,Poliestere 100%,Nero,3653,https://www2.hm.com/it_it/productpage.1092618002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2321,2322,1,felpe,Felpe,H&M,maglia in pellicciotto relaxed fit,34.99,Null,Poliestere 100%,Grigio,3653,https://www2.hm.com/it_it/productpage.1092618002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2322,2323,1,felpe,Felpe,H&M,felpa con mezza cerniera relaxed fit,29.99,Null,"Esterno: Cotone 100%,Fodera cappuccio: Cotone 100%",Nero,3656,https://www2.hm.com/it_it/productpage.1047036001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2323,2324,1,felpe,Felpe,H&M,oversized fit cotton hoodie,34.99,Null,Cotone 100%,Giallo,3670,https://www2.hm.com/it_it/productpage.0967543004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2324,2325,1,felpe,Felpe,H&M,oversized fit cotton hoodie,34.99,Null,Cotone 100%,Nero,3670,https://www2.hm.com/it_it/productpage.0967543004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2325,2326,1,felpe,Felpe,H&M,maglia con cappuccio in pile regular fit,24.99,Null,Poliestere 100%,Nero,3684,https://www2.hm.com/it_it/productpage.1027886001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2326,2327,1,felpe,Felpe,H&M,felpa dal look lavato relaxed fit,24.99,Null,Cotone 100%,Nero,3726,https://www2.hm.com/it_it/productpage.1016820005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2327,2328,1,felpe,Felpe,H&M,felpa dal look lavato relaxed fit,24.99,Null,Cotone 100%,Grigio,3726,https://www2.hm.com/it_it/productpage.1016820005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2328,2329,1,felpe,Felpe,H&M,felpa a costine regular fit,24.99,Null,Esterno: Cotone 100%,Bianco,3727,https://www2.hm.com/it_it/productpage.1043492005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2329,2330,1,felpe,Felpe,H&M,felpa relaxed fit,24.99,Null,Cotone 100%,Nero,3728,https://www2.hm.com/it_it/productpage.1003931007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2330,2331,1,felpe,Felpe,H&M,felpa relaxed fit,24.99,Null,Cotone 100%,Giallo,3728,https://www2.hm.com/it_it/productpage.1003931007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2331,2332,1,felpe,Felpe,H&M,felpa relaxed fit,24.99,Null,Cotone 100%,Verde,3728,https://www2.hm.com/it_it/productpage.1003931007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2332,2333,1,felpe,Felpe,H&M,felpa in cotone oversize fit,29.99,Null,Cotone 100%,Rosso,3732,https://www2.hm.com/it_it/productpage.1035204012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2333,2334,1,felpe,Felpe,H&M,felpa in cotone oversize fit,29.99,Null,Cotone 100%,Grigio,3732,https://www2.hm.com/it_it/productpage.1035204012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2334,2335,1,felpe,Felpe,H&M,felpa in cotone oversize fit,29.99,Null,Cotone 100%,Beige,3732,https://www2.hm.com/it_it/productpage.1035204012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2335,2336,1,felpe,Felpe,H&M,felpa in cotone oversize fit,29.99,Null,Cotone 100%,Giallo,3732,https://www2.hm.com/it_it/productpage.1035204012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2336,2337,1,felpe,Felpe,H&M,felpa in cotone oversize fit,29.99,Null,Cotone 100%,Viola,3732,https://www2.hm.com/it_it/productpage.1035204012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2337,2338,1,felpe,Felpe,H&M,felpa regular fit,14.99,Null,Cotone 100%,Grigio,3760,https://www2.hm.com/it_it/productpage.1012239012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2338,2339,1,felpe,Felpe,H&M,felpa regular fit,14.99,Null,Cotone 100%,Verde,3760,https://www2.hm.com/it_it/productpage.1012239012.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2339,2340,1,felpe,Felpe,H&M,felpa in cotone pima regular fit,39.99,17.99,Cotone 100%,Nero,3764,https://www2.hm.com/it_it/productpage.0936055005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2340,2341,1,felpe,Felpe,H&M,maglia pelliccia di pile thermolite® regular fit,34.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Blu,3775,https://www2.hm.com/it_it/productpage.1024674004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2341,2342,1,felpe,Felpe,H&M,maglia pelliccia di pile thermolite® regular fit,34.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Nero,3775,https://www2.hm.com/it_it/productpage.1024674004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2342,2343,1,felpe,Felpe,H&M,maglia pelliccia di pile thermolite® regular fit,34.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Beige,3775,https://www2.hm.com/it_it/productpage.1024674004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2343,2344,1,felpe,Felpe,H&M,oversized fit cotton sweatshirt,29.99,Null,Cotone 100%,Nero,3777,https://www2.hm.com/it_it/productpage.0967544002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2344,2345,1,felpe,Felpe,H&M,oversized fit cotton sweatshirt,29.99,Null,Cotone 100%,Giallo,3777,https://www2.hm.com/it_it/productpage.0967544002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2345,2346,1,felpe,Felpe,H&M,felpa in cotone,24.99,Null,Cotone 100%,Grigio,3805,https://www2.hm.com/it_it/productpage.0956433019.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2346,2347,1,felpe,Felpe,H&M,felpa con mezza cerniera relaxed fit,24.99,Null,Cotone 100%,Giallo,3809,https://www2.hm.com/it_it/productpage.1057787001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2347,2348,1,felpe,Felpe,H&M,felpa relaxed fit,19.99,Null,Cotone 100%,Verde,3810,https://www2.hm.com/it_it/productpage.1038172004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2348,2349,1,jeans,Jeans,H&M,relaxed jeans,39.99,Null,Cotone 100%,Grigio,3857,https://www2.hm.com/it_it/productpage.0875105018.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2349,2350,1,jeans,Jeans,H&M,relaxed jeans,29.99,Null,"Esterno: Cotone 100%,Fodera tasca: Cotone 100%",Nero,3859,https://www2.hm.com/it_it/productpage.1071707001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2350,2351,1,jeans,Jeans,H&M,relaxed jeans,39.99,Null,Cotone 100%,Beige,3861,https://www2.hm.com/it_it/productpage.0875105031.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
2351,2352,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet in pelliccia di pile thermolite® regular fit,24.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Nero,3877,https://www2.hm.com/it_it/productpage.1029335001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2352,2353,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet in pelliccia di pile thermolite® regular fit,24.99,Null,"Esterno: Poliestere 100%,Tasca: Poliestere 100%",Beige,3877,https://www2.hm.com/it_it/productpage.1029335001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2353,2354,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet in pelliccia di pile thermolite® regular fit,24.99,Null,"Tasca: Poliestere 100%,Esterno: Poliestere 100%",Ciano,3877,https://www2.hm.com/it_it/productpage.1029335001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2354,2355,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet leggero imbottito,24.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,3878,https://www2.hm.com/it_it/productpage.0978501004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2355,2356,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet leggero imbottito,24.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Marrone,3878,https://www2.hm.com/it_it/productpage.0978501004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2356,2357,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet imbottito regular fit,39.99,Null,"Fodera interna: Poliammide 100%,Esterno: Poliammide 100%",Blu,3883,https://www2.hm.com/it_it/productpage.1067817003.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Poliammide
2357,2358,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet imbottito regular fit,39.99,Null,"Fodera interna: Poliammide 100%,Esterno: Poliammide 100%",Marrone,3883,https://www2.hm.com/it_it/productpage.1067817003.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Poliammide
2358,2359,1,giacche e cappotti,Giacche e Giubotti,H&M,gilet imbottito impermeabile,49.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,3893,https://www2.hm.com/it_it/productpage.1039980001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2359,2360,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,39.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,3901,https://www2.hm.com/it_it/productpage.1112914001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2360,2361,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,59.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Nero,3902,https://www2.hm.com/it_it/productpage.0978418007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2361,2362,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,59.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Giallo,3902,https://www2.hm.com/it_it/productpage.0978418007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2362,2363,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,59.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Arancione,3902,https://www2.hm.com/it_it/productpage.0978418007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2363,2364,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca idrorepellente,59.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Bianco,3902,https://www2.hm.com/it_it/productpage.0978418007.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2364,2365,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca corta idrorepellente,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,3906,https://www2.hm.com/it_it/productpage.1068908002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2365,2366,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca corta idrorepellente,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Grigio,3906,https://www2.hm.com/it_it/productpage.1068908002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2366,2367,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca corta idrorepellente,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,3906,https://www2.hm.com/it_it/productpage.1068908002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2367,2368,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva regular fit in pile,49.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%,Inserti: Poliestere 100%",Arancione,3909,https://www2.hm.com/it_it/productpage.1067836001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2368,2369,1,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva regular fit in pile,49.99,Null,"Esterno: Poliestere 100%,Fodera tasca: Poliestere 100%,Inserti: Poliestere 100%",Verde,3909,https://www2.hm.com/it_it/productpage.1067836001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2369,2370,1,giacche e cappotti,Giacche e Giubotti,H&M,"parka 2,5 strati in stormmove™",129.0,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,3912,https://www2.hm.com/it_it/productpage.1067832001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2370,2371,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,3913,https://www2.hm.com/it_it/productpage.0819231018.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2371,2372,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,3913,https://www2.hm.com/it_it/productpage.0819231018.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2372,2373,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Grigio,3913,https://www2.hm.com/it_it/productpage.0819231018.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2373,2374,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Grigio,3913,https://www2.hm.com/it_it/productpage.0819231018.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
2374,2375,1,giacche e cappotti,Giacche e Giubotti,H&M,piumino impermeabile,49.99,Null,"Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Giallo,3913,https://www2.hm.com/it_it/productpage.0819231018.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
