"","Sesso","Categoria","Sotto_categoria","Marca","Articolo","Prezzo","Prezzo_scontato","Materiali","Colore","Gruppo","Link","Acrilico","Alluminio","Altre_fibre","Cashmere","Cotone","Cuoio","Lana","Lino","Lyocell","Modal","Poliammide","Poliestere","Polipropilene","Polistirene","Poliuretano","Seta","Viscosa","Cachemire","Gomma","Lana_riciclata","Metallica","Modacrilica","Nylon","N.Fibre_Differenti"
"1185",0,"camicie e camicette","Camicie","H&M","camicia sciancrata",24.99,"Null","Poliestere 100%","Beige",2205,"https://www2.hm.com/it_it/productpage.1030233002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1186",0,"camicie e camicette","Camicie","H&M","camicia corta in cotone",9.99,"4.99","Cotone 100%","Blu",2206,"https://www2.hm.com/it_it/productpage.1030667002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1187",0,"camicie e camicette","Camicie","H&M","camicia corta in cotone",9.99,"3.99","Cotone 100%","Verde",2206,"https://www2.hm.com/it_it/productpage.1030667002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1188",0,"camicie e camicette","Camicie","H&M","camicia corta in cotone",9.99,"3.99","Cotone 100%","Marrone",2206,"https://www2.hm.com/it_it/productpage.1030667002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1189",0,"camicie e camicette","Camicie","H&M","camicia corta in cotone",9.99,"4.99","Cotone 100%","Nero",2206,"https://www2.hm.com/it_it/productpage.1030667002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1190",0,"camicie e camicette","Camicie","H&M","camicia corta in cotone",9.99,"Null","Cotone 100%","Nero",2206,"https://www2.hm.com/it_it/productpage.1030667002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1191",0,"camicie e camicette","Camicie","H&M","camicia cotone senza maniche",14.99,"6.99","Cotone 100%","Ciano",2209,"https://www2.hm.com/it_it/productpage.0999704002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1192",0,"camicie e camicette","Camicie","H&M","camicia in sangallo",29.99,"20.99","Cotone 100%","Bianco",2210,"https://www2.hm.com/it_it/productpage.1080381001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1193",0,"camicie e camicette","Camicie","H&M","camicia bowling squadrata",15.99,"6.99","Cotone 100%","Beige",2214,"https://www2.hm.com/it_it/productpage.1035200001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1194",0,"camicie e camicette","Camicie","H&M","camicia oversize",24.99,"Null","Cotone 100%","Verde",2216,"https://www2.hm.com/it_it/productpage.1059081002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1195",0,"camicie e camicette","Camicie","H&M","camicia oversize in popeline",14.99,"Null","Cotone 100%","Blu",2217,"https://www2.hm.com/it_it/productpage.0872901051.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1196",0,"camicie e camicette","Camicie","H&M","camicetta corta con colletto bowling",34.99,"Null","Cotone 100%","Giallo",2220,"https://www2.hm.com/it_it/productpage.1072742001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1197",0,"camicie e camicette","Camicie","H&M","camicetta corta con colletto bowling",34.99,"Null","Cotone 100%","Nero",2220,"https://www2.hm.com/it_it/productpage.1072742001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1198",0,"camicie e camicette","Camicie","H&M","camicia corta con sezione aperta",19.99,"7.99","Cotone 100%","Bianco",2223,"https://www2.hm.com/it_it/productpage.1035214001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1199",0,"camicie e camicette","Camicie","H&M","camicia corta con sezione aperta",19.99,"7.99","Cotone 100%","Nero",2223,"https://www2.hm.com/it_it/productpage.1035214001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1200",0,"camicie e camicette","Camicie","H&M","camicia in cotone goffrato",19.99,"Null","Cotone 100%","Beige",2224,"https://www2.hm.com/it_it/productpage.1071337003.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1201",0,"camicie e camicette","Camicie","H&M","h&m+ overshirt corta in denim",29.99,"Null","Cotone 100%","Blu",2225,"https://www2.hm.com/it_it/productpage.1033494002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1202",0,"camicie e camicette","Camicie","H&M","camicia in seersucker",19.99,"Null","Cotone 100%","Marrone",2226,"https://www2.hm.com/it_it/productpage.1052335002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1203",0,"camicie e camicette","Camicie","H&M","camicia in seersucker",19.99,"Null","Cotone 100%","Blu",2226,"https://www2.hm.com/it_it/productpage.1052335002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1204",0,"camicie e camicette","Camicie","H&M","h&m+ camicia sciancrata",24.99,"Null","Poliestere 100%","Bianco",2227,"https://www2.hm.com/it_it/productpage.1006370001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1205",0,"camicie e camicette","Camicie","H&M","camicia in satin",24.99,"Null","Poliestere 100%","Bianco",2232,"https://www2.hm.com/it_it/productpage.1024871001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1206",0,"camicie e camicette","Camicie","H&M","camicia in popeline",19.99,"Null","Cotone 100%","Verde",2233,"https://www2.hm.com/it_it/productpage.1039278006.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1207",0,"camicie e camicette","Camicie","H&M","h&m+ camicia bowling oversize",19.99,"8.99","Viscosa 100%","Verde",2234,"https://www2.hm.com/it_it/productpage.1070405002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1208",0,"camicie e camicette","Camicie","H&M","h&m+ camicia bowling oversize",19.99,"Null","Viscosa 100%","Arancione",2234,"https://www2.hm.com/it_it/productpage.1070405002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1209",0,"camicie e camicette","Camicie","H&M","camicia oxford lunga",19.99,"Null","Cotone 100%","Bianco",2236,"https://www2.hm.com/it_it/productpage.1020235001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1210",0,"camicie e camicette","Camicie","H&M","camicia oversize in cotone",19.99,"Null","Cotone 100%","Blu",2242,"https://www2.hm.com/it_it/productpage.1058630004.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1211",0,"camicie e camicette","Camicie","H&M","camicia a maniche corte",24.99,"Null","Poliestere 100%","Blu",2243,"https://www2.hm.com/it_it/productpage.1067691004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1212",0,"camicie e camicette","Camicie","H&M","camicia a maniche corte",24.99,"Null","Poliestere 100%","Beige",2243,"https://www2.hm.com/it_it/productpage.1067691004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1213",0,"camicie e camicette","Camicie","H&M","camicia oversize in cotone",34.99,"Null","Cotone 100%","Blu",2244,"https://www2.hm.com/it_it/productpage.1032268002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1214",0,"camicie e camicette","Camicie","H&M","camicia oversize in cotone",34.99,"20.99","Cotone 100%","Rosa",2244,"https://www2.hm.com/it_it/productpage.1032268002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1215",0,"camicie e camicette","Camicie","H&M","camicetta in seta",89.99,"Null","Seta 100%","Rosso",2246,"https://www2.hm.com/it_it/productpage.1090990002.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1216",0,"camicie e camicette","Camicie","H&M","camicia corta",12.99,"Null","Cotone 100%","Viola",2248,"https://www2.hm.com/it_it/productpage.0968987014.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1217",0,"camicie e camicette","Camicie","H&M","h&m+ camicia senza maniche in satin",19.99,"Null","Viscosa 100%","Bianco",2254,"https://www2.hm.com/it_it/productpage.1068701001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1218",0,"camicie e camicette","Camicie","H&M","h&m+ camicia senza maniche in satin",19.99,"Null","Viscosa 100%","Beige",2254,"https://www2.hm.com/it_it/productpage.1068701001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1219",0,"camicie e camicette","Camicie","H&M","h&m+ camicia in cotone goffrato",19.99,"Null","Cotone 100%","Bianco",2255,"https://www2.hm.com/it_it/productpage.1097613001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1220",0,"camicie e camicette","Camicie","H&M","camicia in cotone",24.99,"Null","Cotone 100%","Blu",2256,"https://www2.hm.com/it_it/productpage.1086265001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1221",0,"camicie e camicette","Camicie","H&M","camicia con cut-out",19.99,"4.99","Cotone 100%","Marrone",2259,"https://www2.hm.com/it_it/productpage.1025869004.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1222",0,"camicie e camicette","Camicie","H&M","camicia di jeans",39.99,"Null","Cotone 100%","Blu",2264,"https://www2.hm.com/it_it/productpage.1056401001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1223",0,"camicie e camicette","Camicie","H&M","camicia di jeans",24.99,"Null","Cotone 100%","Grigio",2265,"https://www2.hm.com/it_it/productpage.1003235003.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1224",0,"camicie e camicette","Camicie","H&M","camicia oversize in cotone",34.99,"Null","Cotone 100%","Bianco",2267,"https://www2.hm.com/it_it/productpage.1049157003.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1225",0,"camicie e camicette","Camicie","H&M","overshirt in denim oversize",39.99,"Null","Cotone 100%","Blu",2269,"https://www2.hm.com/it_it/productpage.1044180001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1226",0,"camicie e camicette","Camicie","H&M","camicia corta",19.99,"Null","Cotone 100%","Blu",2274,"https://www2.hm.com/it_it/productpage.0998385002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1227",0,"camicie e camicette","Camicie","H&M","camicia oversize",24.99,"Null","Poliammide 100%","Verde",2276,"https://www2.hm.com/it_it/productpage.1099600001.html",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1228",0,"camicie e camicette","Camicie","H&M","camicia corta",14.99,"Null","Viscosa 100%","Verde",2277,"https://www2.hm.com/it_it/productpage.1067134003.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1229",0,"camicie e camicette","Camicie","H&M","h&m+ giacca-camicia lunga",49.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Verde",2280,"https://www2.hm.com/it_it/productpage.1088536001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1230",0,"camicie e camicette","Camicie","H&M","camicia oversize",14.99,"5.99","Cotone 100%","Grigio",2282,"https://www2.hm.com/it_it/productpage.0996378001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1231",0,"camicie e camicette","Camicie","H&M","camicia in velluto a coste",24.99,"Null","Cotone 100%","Beige",2285,"https://www2.hm.com/it_it/productpage.1025532006.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1232",0,"camicie e camicette","Camicie","H&M","camicia in velluto a coste",24.99,"Null","Cotone 100%","Blu",2285,"https://www2.hm.com/it_it/productpage.1025532006.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1233",0,"camicie e camicette","Camicie","H&M","camicia in velluto a coste",24.99,"Null","Cotone 100%","Marrone",2285,"https://www2.hm.com/it_it/productpage.1025532006.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1234",0,"camicie e camicette","Camicie","H&M","camicia in cotone",19.99,"Null","Cotone 100%","Nero",2287,"https://www2.hm.com/it_it/productpage.1032430002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1235",0,"camicie e camicette","Camicie","H&M","camicia in cotone",19.99,"Null","Cotone 100%","Giallo",2287,"https://www2.hm.com/it_it/productpage.1032430002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1236",0,"camicie e camicette","Camicie","H&M","h&m+ camicia oversize",24.99,"Null","Cotone 100%","Bianco",2288,"https://www2.hm.com/it_it/productpage.1006352001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1237",0,"camicie e camicette","Camicie","H&M","camicia fantasia",39.99,"Null","Esterno: Viscosa 100%","Beige",2291,"https://www2.hm.com/it_it/productpage.1098546001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1238",0,"camicie e camicette","Camicie","H&M","camicia in cotone",14.99,"Null","Cotone 100%","Bianco",2292,"https://www2.hm.com/it_it/productpage.1021421001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1239",0,"camicie e camicette","Camicie","H&M","camicia in jersey",19.99,"8.99","Poliestere 100%","Verde",2294,"https://www2.hm.com/it_it/productpage.1006331002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1240",0,"camicie e camicette","Camicie","H&M","camicia in jersey",19.99,"Null","Poliestere 100%","Nero",2294,"https://www2.hm.com/it_it/productpage.1006331002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1241",0,"camicie e camicette","Camicie","H&M","camicia fantasia",29.99,"Null","Cotone 100%","Beige",2301,"https://www2.hm.com/it_it/productpage.1073180001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1242",0,"camicie e camicette","Camicie","H&M","camicia oversize in satin",39.99,"Null","Poliestere 100%","Beige",2316,"https://www2.hm.com/it_it/productpage.0962131002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1243",0,"camicie e camicette","Camicie","H&M","camicia velluto oversize",19.99,"Null","Cotone 100%","Marrone",2317,"https://www2.hm.com/it_it/productpage.0964161015.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1244",0,"camicie e camicette","Camicie","H&M","camicia velluto oversize",19.99,"Null","Cotone 100%","Verde",2317,"https://www2.hm.com/it_it/productpage.0964161015.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1245",0,"camicie e camicette","Camicie","H&M","camicia corta",9.99,"3.99","Cotone 100%","Nero",2318,"https://www2.hm.com/it_it/productpage.0996021001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1246",0,"camicie e camicette","Camicie","H&M","camicia utility corta",19.99,"Null","Cotone 100%","Bianco",2319,"https://www2.hm.com/it_it/productpage.1081677001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1247",0,"camicie e camicette","Camicie","H&M","giacca-camicia in denim",29.99,"Null","Cotone 100%","Nero",2323,"https://www2.hm.com/it_it/productpage.0970652001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1248",0,"camicie e camicette","Camicie","H&M","giacca-camicia in denim",29.99,"Null","Cotone 100%","Blu",2323,"https://www2.hm.com/it_it/productpage.0970652001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1249",0,"camicie e camicette","Camicie","H&M","camicia in flanella di cotone",19.99,"Null","Cotone 100%","Nero",2327,"https://www2.hm.com/it_it/productpage.0981943002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1250",0,"camicie e camicette","Camicie","H&M","camicia in flanella di cotone",19.99,"Null","Cotone 100%","Marrone",2327,"https://www2.hm.com/it_it/productpage.0981943002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1251",0,"camicie e camicette","Camicie","H&M","camicia oversize in pelle",299,"Null","Cuoio 100%","Nero",2329,"https://www2.hm.com/it_it/productpage.1029710001.html",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1252",0,"camicie e camicette","Camicie","H&M","camicia oversize in pelle",299,"179.00","Cuoio 100%","Blu",2329,"https://www2.hm.com/it_it/productpage.1029710001.html",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1253",0,"camicie e camicette","Camicie","H&M","h&m+ camicia lunga in cotone",24.99,"Null","Cotone 100%","Bianco",2331,"https://www2.hm.com/it_it/productpage.0984132001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1254",0,"camicie e camicette","Camicie","H&M","h&m+ camicia lunga in cotone",24.99,"10.99","Cotone 100%","Verde",2331,"https://www2.hm.com/it_it/productpage.0984132001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1255",0,"camicie e camicette","Camicie","H&M","camicia con coulisse",24.99,"10.99","Cotone 100%","Nero",2337,"https://www2.hm.com/it_it/productpage.1009785002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1256",0,"camicie e camicette","Camicie","H&M","camicia in cotone",24.99,"Null","Cotone 100%","Blu",2338,"https://www2.hm.com/it_it/productpage.1005175003.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1257",0,"camicie e camicette","Camicie","H&M","giacca-camicia oversize",29.99,"Null","Poliestere 100%","Nero",2339,"https://www2.hm.com/it_it/productpage.1008768002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1258",0,"camicie e camicette","Camicie","H&M","h&m+ camicia oversize di cotone",24.99,"Null","Cotone 100%","Rosa",2340,"https://www2.hm.com/it_it/productpage.1064923002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1259",0,"camicie e camicette","Camicie","H&M","camicia in velluto a costine",24.99,"14.99","Cotone 100%","Giallo",2342,"https://www2.hm.com/it_it/productpage.0948106002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1260",0,"camicie e camicette","Camicie","H&M","camicia corta",29.99,"Null","Cotone 100%","Bianco",2344,"https://www2.hm.com/it_it/productpage.1072507002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1261",0,"camicie e camicette","Camicie","H&M","camicia corta in velluto a coste",19.99,"Null","Cotone 100%","Rosa",2351,"https://www2.hm.com/it_it/productpage.1041813001.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1262",0,"camicie e camicette","Camicie","H&M","camicia oversize in pelle",299,"Null","Cuoio 100%","Bianco",2361,"https://www2.hm.com/it_it/productpage.1100997001.html",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1263",0,"camicie e camicette","Camicie","H&M","camicetta in satin",19.99,"Null","Poliestere 100%","Rosso",2363,"https://www2.hm.com/it_it/productpage.1088883005.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1264",0,"camicie e camicette","Camicie","H&M","camicetta in satin",19.99,"Null","Poliestere 100%","Giallo",2363,"https://www2.hm.com/it_it/productpage.1088883005.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1265",0,"camicie e camicette","Camicie","H&M","camicetta in satin",19.99,"Null","Poliestere 100%","Nero",2363,"https://www2.hm.com/it_it/productpage.1088883005.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1266",0,"camicie e camicette","Camicie","H&M","camicetta incrociata in cotone",29.99,"Null","Cotone 100%","Bianco",2367,"https://www2.hm.com/it_it/productpage.1048754003.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1267",0,"camicie e camicette","Camicie","H&M","camicetta alla coreana in satin",14.99,"Null","Poliestere 100%","Bianco",2368,"https://www2.hm.com/it_it/productpage.1088810002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1268",0,"camicie e camicette","Camicie","H&M","camicetta alla coreana in satin",14.99,"Null","Poliestere 100%","Blu",2368,"https://www2.hm.com/it_it/productpage.1088810002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1269",0,"camicie e camicette","Camicie","H&M","camicetta alla coreana in satin",14.99,"Null","Poliestere 100%","Nero",2368,"https://www2.hm.com/it_it/productpage.1088810002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1270",0,"camicie e camicette","Camicie","H&M","camicetta in satin",29.99,"Null","Poliestere 100%","Beige",2369,"https://www2.hm.com/it_it/productpage.1090706001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1271",0,"camicie e camicette","Camicie","H&M","camicetta con volant",44.99,"Null","Poliestere 100%","Nero",2372,"https://www2.hm.com/it_it/productpage.1137402001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1272",0,"camicie e camicette","Camicie","H&M","camicetta con volant",44.99,"Null","Poliestere 100%","Rosa",2372,"https://www2.hm.com/it_it/productpage.1137402001.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1273",0,"camicie e camicette","Camicie","H&M","camicetta jacquard",34.99,"Null","Viscosa 100%","Marrone",2374,"https://www2.hm.com/it_it/productpage.1123418001.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1274",0,"camicie e camicette","Camicie","H&M","camicetta oversize",19.99,"Null","Poliestere 100%","Beige",2375,"https://www2.hm.com/it_it/productpage.1085808003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1275",0,"camicie e camicette","Camicie","H&M","camicetta oversize",19.99,"Null","Poliestere 100%","Bianco",2375,"https://www2.hm.com/it_it/productpage.1085808003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1276",0,"camicie e camicette","Camicie","H&M","camicetta oversize",19.99,"Null","Poliestere 100%","Verde",2375,"https://www2.hm.com/it_it/productpage.1085808003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1277",0,"camicie e camicette","Camicie","H&M","camicetta oversize",19.99,"Null","Poliestere 100%","Nero",2375,"https://www2.hm.com/it_it/productpage.1085808003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1278",0,"camicie e camicette","Camicie","H&M","camicetta oversize",19.99,"Null","Poliestere 100%","Arancione",2375,"https://www2.hm.com/it_it/productpage.1085808003.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1279",0,"camicie e camicette","Camicie","H&M","h&m+ camicetta plissettata in chiffon",29.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",2376,"https://www2.hm.com/it_it/productpage.1113159002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1280",0,"camicie e camicette","Camicie","H&M","h&m+ camicetta plissettata in chiffon",29.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Rosa",2376,"https://www2.hm.com/it_it/productpage.1113159002.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1281",0,"camicie e camicette","Camicie","H&M","camicetta con nodo",17.99,"Null","Poliestere 100%","Nero",2383,"https://www2.hm.com/it_it/productpage.1112046005.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1282",0,"camicie e camicette","Camicie","H&M","camicetta con nodo",17.99,"Null","Poliestere 100%","Nero",2383,"https://www2.hm.com/it_it/productpage.1112046005.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1283",0,"camicie e camicette","Camicie","H&M","camicetta chiffon plissettato",29.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Nero",2386,"https://www2.hm.com/it_it/productpage.1090640004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1284",0,"camicie e camicette","Camicie","H&M","camicetta chiffon plissettato",29.99,"Null","Fodera interna: Poliestere 100%,Esterno: Poliestere 100%","Ciano",2386,"https://www2.hm.com/it_it/productpage.1090640004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1285",0,"camicie e camicette","Camicie","H&M","camicetta chiffon plissettato",29.99,"Null","Esterno: Poliestere 100%,Fodera interna: Poliestere 100%","Rosa",2386,"https://www2.hm.com/it_it/productpage.1090640004.html",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1286",0,"camicie e camicette","Camicie","H&M","camicetta corta in cotone",24.99,"17.99","Cotone 100%","Bianco",2387,"https://www2.hm.com/it_it/productpage.1063264002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1287",0,"camicie e camicette","Camicie","H&M","camicetta corta in cotone",24.99,"15.99","Cotone 100%","Rosso",2387,"https://www2.hm.com/it_it/productpage.1063264002.html",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
